time_by_lasttime,time_diff,node,class
0.17950,0.00000,105,0
0.17950,0.00000,115,0
0.17950,0.00000,102,0
0.17950,0.00000,115,0
0.17950,0.00000,110,0
0.17950,0.00000,108,0
0.17950,0.00000,111,0
0.17949,0.00000,116,0
0.17950,0.00000,106,0
0.17951,0.00000,114,0
0.17951,0.00000,102,0
0.17951,0.00000,108,0
0.17951,0.00000,112,0
0.17952,0.00000,113,0
0.17952,0.00000,104,0
0.17952,0.00000,116,0
0.17952,0.00000,106,0
0.17952,0.00000,110,0
0.17952,0.00000,105,0
0.17952,0.00000,114,0
0.17953,0.00000,114,0
0.17951,0.00000,100,0
0.17958,0.00000,113,0
0.17958,0.00000,112,0
0.17776,0.00000,110,0
0.17777,0.00000,110,0
0.84324,0.00000,113,0
0.84325,0.00000,112,0
0.84325,0.00000,114,0
0.84325,0.00000,115,0
0.84326,0.00000,112,0
0.84326,0.00000,113,0
0.84327,0.00000,113,0
0.84300,0.00000,112,0
0.84327,0.00000,114,0
0.15386,0.00000,103,0
0.15386,0.00000,100,0
0.15387,0.00000,104,0
0.15386,0.00000,103,0
0.15389,0.00000,103,0
0.15390,0.00000,109,0
0.15390,0.00000,108,0
0.15390,0.00000,107,0
0.15390,0.00000,112,0
0.15390,0.00000,102,0
0.15389,0.00000,111,0
0.15389,0.00000,103,0
0.15389,0.00000,101,0
0.15389,0.00000,100,0
0.15389,0.00000,112,0
0.15389,0.00000,108,0
0.15389,0.00000,107,0
0.15389,0.00000,105,0
0.15390,0.00000,107,0
0.15390,0.00000,106,0
0.15391,0.00000,104,0
0.15398,0.00000,104,0
0.15398,0.00000,107,0
0.15397,0.00000,102,0
0.15397,0.00000,110,0
0.15397,0.00000,100,0
0.15397,0.00000,106,0
0.15397,0.00000,114,0
0.15396,0.00000,115,0
0.15396,0.00000,113,0
0.15396,0.00000,102,0
0.15396,0.00000,108,0
0.15395,0.00000,102,0
0.15395,0.00000,105,0
0.15388,0.00000,104,0
0.15395,0.00000,108,0
0.15394,0.00000,111,0
0.15394,0.00000,106,0
0.15393,0.00000,101,0
0.15393,0.00000,100,0
0.15393,0.00000,104,0
0.15392,0.00000,106,0
0.15392,0.00000,102,0
0.15392,0.00000,104,0
0.15391,0.00000,112,0
0.15391,0.00000,101,0
0.15391,0.00000,111,0
0.15391,0.00000,108,0
0.15391,0.00000,110,0
0.15394,0.00000,100,0
0.15388,0.00000,110,0
0.15391,0.00000,106,0
0.15387,0.00000,108,0
0.15388,0.00000,106,0
0.15400,0.00000,102,0
0.15400,0.00000,104,0
0.15400,0.00000,113,0
0.15401,0.00000,114,0
0.15401,0.00000,112,0
0.15401,0.00000,114,0
0.15401,0.00000,105,0
0.15401,0.00000,108,0
0.15400,0.00000,101,0
0.15402,0.00000,104,0
0.15402,0.00000,112,0
0.15402,0.00000,115,0
0.15402,0.00000,112,0
0.15402,0.00000,115,0
0.15403,0.00000,115,0
0.15403,0.00000,110,0
0.15404,0.00000,100,0
0.15404,0.00000,116,0
0.15404,0.00000,101,0
0.15402,0.00000,109,0
0.15400,0.00000,103,0
0.15400,0.00000,110,0
0.15399,0.00000,114,0
0.15399,0.00000,116,0
0.15398,0.00000,109,0
0.15398,0.00000,114,0
0.15398,0.00000,100,0
0.15398,0.00000,101,0
0.15399,0.00000,110,0
0.15398,0.00000,103,0
0.15399,0.00000,107,0
0.15399,0.00000,113,0
0.15399,0.00000,111,0
0.15399,0.00000,115,0
0.15399,0.00000,105,0
0.15387,0.00000,110,0
0.15405,0.00000,110,0
0.15405,0.00000,115,0
0.15421,0.00000,112,0
0.15421,0.00000,115,0
0.15422,0.00000,113,0
0.15417,0.00000,112,0
0.15419,0.00000,116,0
0.15419,0.00000,114,0
0.15419,0.00000,112,0
0.15418,0.00000,113,0
0.15418,0.00000,114,0
0.15420,0.00000,115,0
0.15421,0.00000,113,0
0.15420,0.00000,114,0
0.84312,0.00000,112,0
0.84324,0.00000,115,0
0.84316,0.00000,112,0
0.84316,0.00000,114,0
0.84316,0.00000,116,0
0.84316,0.00000,115,0
0.84316,0.00000,115,0
0.84316,0.00000,116,0
0.84315,0.00000,113,0
0.84315,0.00000,116,0
0.84315,0.00000,112,0
0.84317,0.00000,113,0
0.84315,0.00000,114,0
0.84314,0.00000,113,0
0.84314,0.00000,116,0
0.84314,0.00000,112,0
0.84314,0.00000,114,0
0.84313,0.00000,115,0
0.84313,0.00000,112,0
0.84313,0.00000,113,0
0.84313,0.00000,116,0
0.84313,0.00000,110,0
0.84314,0.00000,115,0
0.84312,0.00000,114,0
0.84317,0.00000,114,0
0.84318,0.00000,112,0
0.84324,0.00000,114,0
0.84324,0.00000,112,0
0.84323,0.00000,113,0
0.84323,0.00000,115,0
0.84322,0.00000,114,0
0.84322,0.00000,112,0
0.84322,0.00000,112,0
0.84322,0.00000,113,0
0.84321,0.00000,115,0
0.84317,0.00000,112,0
0.84321,0.00000,114,0
0.84321,0.00000,112,0
0.84321,0.00000,113,0
0.84320,0.00000,114,0
0.84320,0.00000,112,0
0.84320,0.00000,112,0
0.84319,0.00000,113,0
0.84319,0.00000,112,0
0.84318,0.00000,113,0
0.84318,0.00000,115,0
0.84321,0.00000,112,0
0.84320,0.00000,115,0
0.84247,0.00000,110,0
0.84237,0.00000,110,0
0.84241,0.00000,110,0
0.84244,0.00000,110,0
0.84239,0.00000,110,0
0.84238,0.00000,110,0
0.84246,0.00000,110,0
0.84235,0.00000,110,0
0.84234,0.00000,110,0
0.15417,0.00000,115,0
0.15417,0.00000,114,0
0.15416,0.00000,112,0
0.15416,0.00000,114,0
0.15415,0.00000,112,0
0.15415,0.00000,113,0
0.15415,0.00000,114,0
0.15414,0.00000,108,0
0.15414,0.00000,109,0
0.15411,0.00000,107,0
0.15413,0.00000,105,0
0.15413,0.00000,112,0
0.15417,0.00000,113,0
0.15414,0.00000,106,0
0.15412,0.00000,100,0
0.15412,0.00000,110,0
0.15411,0.00000,104,0
0.15411,0.00000,113,0
0.15412,0.00000,115,0
0.15414,0.00000,107,0
0.15410,0.00000,114,0
0.15405,0.00000,112,0
0.15409,0.00000,115,0
0.15410,0.00000,107,0
0.15409,0.00000,112,0
0.15409,0.00000,108,0
0.15409,0.00000,109,0
0.15410,0.00000,116,0
0.15410,0.00000,106,0
0.15409,0.00000,101,0
0.15409,0.00000,114,0
0.15408,0.00000,104,0
0.15405,0.00000,102,0
0.15410,0.00000,115,0
0.15408,0.00000,105,0
0.15407,0.00000,116,0
0.15407,0.00000,111,0
0.15407,0.00000,109,0
0.15407,0.00000,108,0
0.15407,0.00000,115,0
0.15406,0.00000,102,0
0.15406,0.00000,116,0
0.84299,0.00000,112,0
0.84298,0.00000,112,0
0.17962,0.00000,114,0
0.17962,0.00000,113,0
0.84216,0.00000,10,0
0.84220,0.00000,0,0
0.84222,0.00000,10,0
0.84221,0.00000,0,0
0.84221,0.00000,10,0
0.84220,0.00000,10,0
0.84219,0.00000,0,0
0.84219,0.00000,10,0
0.84217,0.00000,0,0
0.84217,0.00000,10,0
0.84225,0.00000,10,0
0.17963,0.00000,113,0
0.17963,0.00000,112,0
0.84248,0.00000,110,0
0.84255,0.00000,110,0
0.84257,0.00000,110,0
0.84254,0.00000,110,0
0.84250,0.00000,110,0
0.78799,0.00000,10,0
0.78796,0.00000,10,0
0.78795,0.00000,10,0
0.78797,0.00000,10,0
0.18002,0.00000,0,0
0.18000,0.00000,0,0
0.18001,0.00000,0,0
0.78820,0.00000,104,0
0.78821,0.00000,110,0
0.78821,0.00000,111,0
0.78820,0.00000,10,0
0.78820,0.00000,109,0
0.78812,0.00000,10,0
0.78807,0.00000,10,0
0.78805,0.00000,10,0
0.78801,0.00000,10,0
0.78800,0.00000,10,0
0.78810,0.00000,10,0
0.78808,0.00000,10,0
0.78813,0.00000,10,0
0.78809,0.00000,10,0
0.78815,0.00000,110,0
0.78817,0.00000,109,0
0.78817,0.00000,111,0
0.78817,0.00000,110,0
0.78818,0.00000,111,0
0.78818,0.00000,109,0
0.78818,0.00000,110,0
0.78814,0.00000,110,0
0.78855,0.00000,0,0
0.78855,0.00000,110,0
0.78854,0.00000,0,0
0.78852,0.00000,0,0
0.78852,0.00000,110,0
0.78851,0.00000,0,0
0.78851,0.00000,110,0
0.78850,0.00000,110,0
0.78872,0.00000,10,0
0.78860,0.00000,0,0
0.78862,0.00000,110,0
0.78862,0.00000,0,0
0.78863,0.00000,0,0
0.78864,0.00000,0,0
0.78867,0.00000,10,0
0.78867,0.00000,0,0
0.78868,0.00000,10,0
0.78868,0.00000,0,0
0.78869,0.00000,10,0
0.78869,0.00000,0,0
0.78871,0.00000,10,0
0.78871,0.00000,0,0
0.78873,0.00000,10,0
0.78866,0.00000,0,0
0.78821,0.00000,108,0
0.78825,0.00000,111,0
0.78845,0.00000,110,0
0.78846,0.00000,110,0
0.78847,0.00000,0,0
0.78824,0.00000,107,0
0.78824,0.00000,104,0
0.78824,0.00000,110,0
0.78823,0.00000,109,0
0.78823,0.00000,108,0
0.78823,0.00000,105,0
0.78823,0.00000,111,0
0.78823,0.00000,107,0
0.78822,0.00000,110,0
0.78822,0.00000,109,0
0.78822,0.00000,108,0
0.78822,0.00000,111,0
0.78822,0.00000,105,0
0.78822,0.00000,104,0
0.78844,0.00000,0,0
0.78843,0.00000,110,0
0.78847,0.00000,0,0
0.78843,0.00000,0,0
0.78825,0.00000,108,0
0.78825,0.00000,106,0
0.78825,0.00000,110,0
0.78826,0.00000,107,0
0.78826,0.00000,105,0
0.78826,0.00000,109,0
0.78826,0.00000,108,0
0.78826,0.00000,106,0
0.78826,0.00000,110,0
0.78843,0.00000,110,0
0.78827,0.00000,109,0
0.78827,0.00000,107,0
0.78828,0.00000,104,0
0.78838,0.00000,111,0
0.78839,0.00000,110,0
0.78841,0.00000,110,0
0.78842,0.00000,110,0
0.78827,0.00000,108,0
0.78825,0.00000,109,0
0.78859,0.00000,0,0
0.78859,0.00000,110,0
0.78858,0.00000,0,0
0.78857,0.00000,0,0
0.78769,0.00000,103,0
0.78769,0.00000,102,0
0.78769,0.00000,100,0
0.78769,0.00000,101,0
0.78761,0.00000,105,0
0.78768,0.00000,100,0
0.78762,0.00000,101,0
0.78762,0.00000,103,0
0.78761,0.00000,101,0
0.78761,0.00000,104,0
0.78760,0.00000,111,0
0.78760,0.00000,102,0
0.78760,0.00000,104,0
0.78760,0.00000,103,0
0.78759,0.00000,111,0
0.78759,0.00000,103,0
0.78758,0.00000,110,0
0.78758,0.00000,111,0
0.78758,0.00000,103,0
0.78757,0.00000,111,0
0.78756,0.00000,103,0
0.78755,0.00000,111,0
0.78755,0.00000,103,0
0.78754,0.00000,111,0
0.78754,0.00000,103,0
0.78753,0.00000,111,0
0.78753,0.00000,103,0
0.78762,0.00000,105,0
0.78768,0.00000,101,0
0.78762,0.00000,102,0
0.78763,0.00000,103,0
0.78768,0.00000,103,0
0.78767,0.00000,102,0
0.78767,0.00000,101,0
0.78767,0.00000,100,0
0.78766,0.00000,106,0
0.78766,0.00000,102,0
0.78766,0.00000,101,0
0.78766,0.00000,100,0
0.78765,0.00000,103,0
0.78765,0.00000,105,0
0.78765,0.00000,101,0
0.78765,0.00000,102,0
0.78765,0.00000,100,0
0.78765,0.00000,106,0
0.78764,0.00000,103,0
0.78764,0.00000,105,0
0.78764,0.00000,104,0
0.78764,0.00000,102,0
0.78764,0.00000,100,0
0.78763,0.00000,101,0
0.78763,0.00000,106,0
0.78763,0.00000,104,0
0.78768,0.00000,102,0
0.78767,0.00000,103,0
0.18020,0.00000,110,0
0.18019,0.00000,110,0
0.18018,0.00000,110,0
0.18022,0.00000,110,0
0.78915,0.00000,110,0
0.78917,0.00000,110,0
0.78918,0.00000,110,0
0.78919,0.00000,110,0
0.78144,0.00000,105,0
0.78144,0.00000,110,0
0.78144,0.00000,111,0
0.78144,0.00000,104,0
0.78144,0.00000,109,0
0.78144,0.00000,108,0
0.78143,0.00000,106,0
0.78143,0.00000,110,0
0.78143,0.00000,111,0
0.78145,0.00000,107,0
0.78142,0.00000,109,0
0.78142,0.00000,107,0
0.78142,0.00000,104,0
0.78143,0.00000,107,0
0.78145,0.00000,104,0
0.78142,0.00000,108,0
0.78145,0.00000,108,0
0.78145,0.00000,111,0
0.78145,0.00000,106,0
0.78145,0.00000,105,0
0.78145,0.00000,110,0
0.78146,0.00000,107,0
0.78146,0.00000,104,0
0.78146,0.00000,109,0
0.78146,0.00000,108,0
0.78148,0.00000,116,0
0.78145,0.00000,109,0
0.78914,0.00000,110,0
0.78913,0.00000,110,0
0.79070,0.00000,104,0
0.79073,0.00000,104,0
0.79074,0.00000,104,0
0.79071,0.00000,104,0
0.78922,0.00000,110,0
0.78920,0.00000,110,0
0.78140,0.00000,106,0
0.78140,0.00000,111,0
0.78140,0.00000,110,0
0.78140,0.00000,105,0
0.78141,0.00000,108,0
0.78141,0.00000,109,0
0.78141,0.00000,111,0
0.78141,0.00000,110,0
0.78141,0.00000,105,0
0.78140,0.00000,109,0
0.78141,0.00000,104,0
0.78140,0.00000,108,0
0.78141,0.00000,106,0
0.78139,0.00000,105,0
0.78139,0.00000,110,0
0.78139,0.00000,111,0
0.78139,0.00000,109,0
0.78139,0.00000,104,0
0.78138,0.00000,105,0
0.78138,0.00000,110,0
0.78138,0.00000,111,0
0.78140,0.00000,104,0
0.78149,0.00000,116,0
0.78038,0.00000,111,0
0.78038,0.00000,108,0
0.78038,0.00000,106,0
0.78039,0.00000,108,0
0.78038,0.00000,101,0
0.78039,0.00000,107,0
0.78037,0.00000,101,0
0.78038,0.00000,105,0
0.78037,0.00000,100,0
0.78044,0.00000,106,0
0.78037,0.00000,100,0
0.78037,0.00000,110,0
0.78039,0.00000,104,0
0.78043,0.00000,101,0
0.78044,0.00000,109,0
0.78044,0.00000,108,0
0.78044,0.00000,100,0
0.78043,0.00000,105,0
0.78044,0.00000,101,0
0.78037,0.00000,109,0
0.78039,0.00000,100,0
0.78040,0.00000,108,0
0.78039,0.00000,109,0
0.78042,0.00000,105,0
0.78044,0.00000,107,0
0.78042,0.00000,101,0
0.78042,0.00000,107,0
0.78043,0.00000,100,0
0.78043,0.00000,109,0
0.78042,0.00000,109,0
0.78041,0.00000,100,0
0.78041,0.00000,106,0
0.78041,0.00000,108,0
0.78041,0.00000,107,0
0.78041,0.00000,101,0
0.78040,0.00000,105,0
0.78040,0.00000,100,0
0.78040,0.00000,109,0
0.78040,0.00000,106,0
0.78040,0.00000,104,0
0.78039,0.00000,101,0
0.78039,0.00000,105,0
0.78039,0.00000,106,0
0.78045,0.00000,106,0
0.78049,0.00000,112,0
0.78045,0.00000,100,0
0.78050,0.00000,112,0
0.78050,0.00000,112,0
0.78052,0.00000,112,0
0.78045,0.00000,108,0
0.78053,0.00000,112,0
0.78054,0.00000,112,0
0.78049,0.00000,107,0
0.78056,0.00000,112,0
0.78057,0.00000,112,0
0.78057,0.00000,113,0
0.78057,0.00000,116,0
0.78058,0.00000,115,0
0.78059,0.00000,113,0
0.78059,0.00000,112,0
0.78056,0.00000,116,0
0.78043,0.00000,107,0
0.78053,0.00000,112,0
0.78048,0.00000,107,0
0.78045,0.00000,105,0
0.78049,0.00000,112,0
0.78045,0.00000,112,0
0.78045,0.00000,101,0
0.78046,0.00000,107,0
0.78046,0.00000,106,0
0.78046,0.00000,108,0
0.78045,0.00000,109,0
0.78047,0.00000,112,0
0.78046,0.00000,100,0
0.78048,0.00000,112,0
0.78048,0.00000,112,0
0.78044,0.00000,105,0
0.78047,0.00000,108,0
0.78047,0.00000,106,0
0.78047,0.00000,107,0
0.78047,0.00000,100,0
0.79058,0.00000,104,0
0.79059,0.00000,104,0
0.79060,0.00000,104,0
0.79062,0.00000,104,0
0.79063,0.00000,104,0
0.79067,0.00000,104,0
0.79069,0.00000,104,0
0.79086,0.00000,105,0
0.79086,0.00000,106,0
0.79086,0.00000,102,0
0.79086,0.00000,111,0
0.79087,0.00000,109,0
0.79087,0.00000,107,0
0.79083,0.00000,111,0
0.79083,0.00000,101,0
0.79083,0.00000,102,0
0.79083,0.00000,100,0
0.79083,0.00000,109,0
0.79083,0.00000,108,0
0.79083,0.00000,104,0
0.79083,0.00000,103,0
0.79083,0.00000,107,0
0.79083,0.00000,106,0
0.79082,0.00000,110,0
0.79082,0.00000,102,0
0.79082,0.00000,105,0
0.79082,0.00000,106,0
0.79082,0.00000,101,0
0.79082,0.00000,109,0
0.79082,0.00000,104,0
0.79082,0.00000,103,0
0.79081,0.00000,107,0
0.79081,0.00000,110,0
0.79082,0.00000,111,0
0.79086,0.00000,110,0
0.79083,0.00000,105,0
0.79084,0.00000,107,0
0.79087,0.00000,103,0
0.79087,0.00000,104,0
0.79087,0.00000,108,0
0.79087,0.00000,101,0
0.79087,0.00000,100,0
0.79087,0.00000,102,0
0.79086,0.00000,100,0
0.79086,0.00000,104,0
0.79086,0.00000,103,0
0.79084,0.00000,110,0
0.79085,0.00000,107,0
0.79085,0.00000,110,0
0.79085,0.00000,111,0
0.79085,0.00000,109,0
0.79085,0.00000,106,0
0.79085,0.00000,101,0
0.79085,0.00000,100,0
0.79084,0.00000,108,0
0.79084,0.00000,104,0
0.79084,0.00000,103,0
0.79085,0.00000,105,0
0.79085,0.00000,102,0
0.79086,0.00000,109,0
0.79086,0.00000,108,0
0.78617,0.00000,113,0
0.78619,0.00000,115,0
0.78618,0.00000,110,0
0.78616,0.00000,115,0
0.78616,0.00000,113,0
0.78617,0.00000,115,0
0.78619,0.00000,113,0
0.78620,0.00000,110,0
0.78623,0.00000,113,0
0.78620,0.00000,115,0
0.78621,0.00000,112,0
0.78621,0.00000,115,0
0.78622,0.00000,113,0
0.78623,0.00000,112,0
0.78623,0.00000,115,0
0.78620,0.00000,112,0
0.78628,0.00000,114,0
0.78625,0.00000,112,0
0.78625,0.00000,112,0
0.78625,0.00000,116,0
0.78625,0.00000,110,0
0.78626,0.00000,114,0
0.78626,0.00000,113,0
0.78626,0.00000,112,0
0.78626,0.00000,112,0
0.78627,0.00000,110,0
0.78627,0.00000,114,0
0.78627,0.00000,112,0
0.78628,0.00000,112,0
0.78628,0.00000,110,0
0.78624,0.00000,112,0
0.78624,0.00000,115,0
0.78624,0.00000,113,0
0.78630,0.00000,114,0
0.78629,0.00000,112,0
0.78630,0.00000,112,0
0.18041,0.00000,103,0
0.18040,0.00000,111,0
0.18039,0.00000,111,0
0.18038,0.00000,103,0
0.18038,0.00000,111,0
0.18037,0.00000,103,0
0.18042,0.00000,103,0
0.18042,0.00000,111,0
0.18043,0.00000,111,0
0.78666,0.00000,104,0
0.78666,0.00000,111,0
0.78666,0.00000,102,0
0.78665,0.00000,107,0
0.78665,0.00000,111,0
0.78665,0.00000,104,0
0.78662,0.00000,102,0
0.78666,0.00000,104,0
0.78673,0.00000,106,0
0.78673,0.00000,107,0
0.78673,0.00000,105,0
0.78672,0.00000,105,0
0.78672,0.00000,107,0
0.78671,0.00000,105,0
0.78670,0.00000,104,0
0.78670,0.00000,107,0
0.78670,0.00000,105,0
0.78669,0.00000,104,0
0.78668,0.00000,111,0
0.78668,0.00000,105,0
0.78668,0.00000,107,0
0.78668,0.00000,102,0
0.78667,0.00000,111,0
0.78664,0.00000,105,0
0.78664,0.00000,111,0
0.78663,0.00000,105,0
0.78664,0.00000,107,0
0.78661,0.00000,107,0
0.78661,0.00000,105,0
0.78661,0.00000,104,0
0.78661,0.00000,111,0
0.78661,0.00000,103,0
0.78661,0.00000,103,0
0.78660,0.00000,105,0
0.78660,0.00000,103,0
0.78660,0.00000,107,0
0.78659,0.00000,107,0
0.78664,0.00000,102,0
0.78658,0.00000,105,0
0.78657,0.00000,107,0
0.78674,0.00000,104,0
0.78657,0.00000,103,0
0.78656,0.00000,103,0
0.78662,0.00000,111,0
0.78662,0.00000,104,0
0.78663,0.00000,107,0
0.78663,0.00000,105,0
0.78663,0.00000,102,0
0.78664,0.00000,104,0
0.78658,0.00000,111,0
0.78063,0.00000,112,0
0.78062,0.00000,112,0
0.78136,0.00000,103,0
0.78128,0.00000,111,0
0.78129,0.00000,103,0
0.78130,0.00000,111,0
0.78131,0.00000,103,0
0.78132,0.00000,103,0
0.78132,0.00000,111,0
0.78133,0.00000,103,0
0.78134,0.00000,111,0
0.78128,0.00000,103,0
0.78134,0.00000,110,0
0.78135,0.00000,102,0
0.78135,0.00000,111,0
0.78135,0.00000,110,0
0.78137,0.00000,104,0
0.78136,0.00000,104,0
0.78136,0.00000,111,0
0.78136,0.00000,102,0
0.78136,0.00000,110,0
0.78135,0.00000,103,0
0.78137,0.00000,109,0
0.78137,0.00000,103,0
0.78062,0.00000,115,0
0.78060,0.00000,114,0
0.78059,0.00000,114,0
0.79077,0.00000,111,0
0.79081,0.00000,101,0
0.79081,0.00000,109,0
0.79081,0.00000,103,0
0.79080,0.00000,110,0
0.79080,0.00000,111,0
0.79080,0.00000,102,0
0.79079,0.00000,106,0
0.79079,0.00000,104,0
0.79081,0.00000,105,0
0.79078,0.00000,110,0
0.79078,0.00000,111,0
0.79078,0.00000,102,0
0.79078,0.00000,105,0
0.79078,0.00000,106,0
0.79078,0.00000,103,0
0.79077,0.00000,110,0
0.79081,0.00000,102,0
0.79077,0.00000,103,0
0.79077,0.00000,105,0
0.79077,0.00000,104,0
0.79079,0.00000,103,0
0.79081,0.00000,106,0
0.79076,0.00000,105,0
0.79076,0.00000,111,0
0.79075,0.00000,104,0
0.79075,0.00000,103,0
0.79081,0.00000,111,0
0.78613,0.00000,115,0
0.78613,0.00000,115,0
0.78612,0.00000,113,0
0.78612,0.00000,112,0
0.78611,0.00000,113,0
0.78611,0.00000,112,0
0.78610,0.00000,115,0
0.78609,0.00000,112,0
0.78609,0.00000,115,0
0.78608,0.00000,115,0
0.78612,0.00000,115,0
0.78613,0.00000,112,0
0.78615,0.00000,113,0
0.78615,0.00000,112,0
0.78616,0.00000,112,0
0.78613,0.00000,113,0
0.79022,0.00000,106,0
0.79036,0.00000,113,0
0.79022,0.00000,110,0
0.79022,0.00000,103,0
0.79034,0.00000,115,0
0.79035,0.00000,114,0
0.79035,0.00000,116,0
0.79035,0.00000,113,0
0.79036,0.00000,115,0
0.79036,0.00000,114,0
0.79036,0.00000,116,0
0.79034,0.00000,113,0
0.79022,0.00000,112,0
0.79030,0.00000,114,0
0.79030,0.00000,107,0
0.79031,0.00000,108,0
0.79031,0.00000,109,0
0.79031,0.00000,101,0
0.79031,0.00000,100,0
0.79034,0.00000,100,0
0.79031,0.00000,112,0
0.79031,0.00000,115,0
0.79031,0.00000,114,0
0.79031,0.00000,107,0
0.79032,0.00000,108,0
0.79030,0.00000,112,0
0.79032,0.00000,113,0
0.79032,0.00000,100,0
0.79032,0.00000,115,0
0.79032,0.00000,112,0
0.79032,0.00000,114,0
0.79032,0.00000,116,0
0.79032,0.00000,107,0
0.79033,0.00000,108,0
0.79033,0.00000,113,0
0.79033,0.00000,100,0
0.79033,0.00000,112,0
0.79033,0.00000,115,0
0.79034,0.00000,116,0
0.79032,0.00000,101,0
0.79034,0.00000,108,0
0.79030,0.00000,100,0
0.79030,0.00000,113,0
0.79022,0.00000,100,0
0.79023,0.00000,110,0
0.79023,0.00000,106,0
0.79023,0.00000,102,0
0.79023,0.00000,105,0
0.79023,0.00000,100,0
0.79024,0.00000,108,0
0.79024,0.00000,102,0
0.79024,0.00000,106,0
0.79024,0.00000,112,0
0.79025,0.00000,100,0
0.79026,0.00000,100,0
0.79030,0.00000,101,0
0.79026,0.00000,108,0
0.79027,0.00000,108,0
0.79027,0.00000,113,0
0.79028,0.00000,100,0
0.79028,0.00000,112,0
0.79028,0.00000,107,0
0.79028,0.00000,108,0
0.79028,0.00000,113,0
0.79029,0.00000,112,0
0.79029,0.00000,114,0
0.79029,0.00000,107,0
0.79030,0.00000,106,0
0.79030,0.00000,108,0
0.79027,0.00000,112,0
0.79031,0.00000,113,0
0.79023,0.00000,112,0
0.78096,0.00000,113,0
0.78093,0.00000,116,0
0.78093,0.00000,114,0
0.78094,0.00000,113,0
0.78094,0.00000,115,0
0.78094,0.00000,110,0
0.78094,0.00000,112,0
0.78094,0.00000,114,0
0.78094,0.00000,116,0
0.78095,0.00000,113,0
0.78095,0.00000,115,0
0.78095,0.00000,114,0
0.78095,0.00000,110,0
0.78096,0.00000,102,0
0.78096,0.00000,115,0
0.78096,0.00000,114,0
0.78093,0.00000,112,0
0.78093,0.00000,115,0
0.78094,0.00000,102,0
0.78092,0.00000,113,0
0.78092,0.00000,116,0
0.78092,0.00000,114,0
0.78092,0.00000,112,0
0.78092,0.00000,102,0
0.78091,0.00000,113,0
0.78093,0.00000,102,0
0.78717,0.00000,113,0
0.78717,0.00000,110,0
0.84149,0.00000,10,0
0.84154,0.00000,0,0
0.84153,0.00000,0,0
0.84152,0.00000,0,0
0.84151,0.00000,10,0
0.84151,0.00000,0,0
0.84150,0.00000,10,0
0.84150,0.00000,0,0
0.84155,0.00000,10,0
0.84154,0.00000,10,0
0.84149,0.00000,0,0
0.84156,0.00000,0,0
0.84157,0.00000,0,0
0.79006,0.00000,105,0
0.79006,0.00000,107,0
0.79009,0.00000,110,0
0.79009,0.00000,112,0
0.79009,0.00000,107,0
0.79009,0.00000,102,0
0.79008,0.00000,109,0
0.79006,0.00000,103,0
0.79007,0.00000,103,0
0.79006,0.00000,109,0
0.79006,0.00000,102,0
0.79006,0.00000,105,0
0.79007,0.00000,111,0
0.79012,0.00000,108,0
0.79007,0.00000,109,0
0.79007,0.00000,103,0
0.79007,0.00000,103,0
0.79007,0.00000,107,0
0.79009,0.00000,101,0
0.79007,0.00000,106,0
0.79008,0.00000,105,0
0.79008,0.00000,102,0
0.79008,0.00000,112,0
0.79008,0.00000,111,0
0.79008,0.00000,111,0
0.79008,0.00000,101,0
0.79008,0.00000,109,0
0.79008,0.00000,106,0
0.79007,0.00000,101,0
0.79009,0.00000,106,0
0.79009,0.00000,108,0
0.79010,0.00000,102,0
0.79016,0.00000,106,0
0.79016,0.00000,109,0
0.79016,0.00000,102,0
0.79016,0.00000,110,0
0.79016,0.00000,101,0
0.79016,0.00000,100,0
0.79016,0.00000,112,0
0.79016,0.00000,103,0
0.79017,0.00000,107,0
0.79017,0.00000,111,0
0.79017,0.00000,112,0
0.79017,0.00000,106,0
0.79017,0.00000,105,0
0.79017,0.00000,110,0
0.79017,0.00000,100,0
0.79017,0.00000,102,0
0.79015,0.00000,107,0
0.79015,0.00000,100,0
0.79012,0.00000,109,0
0.79013,0.00000,101,0
0.79013,0.00000,105,0
0.79013,0.00000,100,0
0.79013,0.00000,112,0
0.79013,0.00000,109,0
0.79015,0.00000,108,0
0.79014,0.00000,110,0
0.79014,0.00000,107,0
0.79014,0.00000,108,0
0.79014,0.00000,112,0
0.79015,0.00000,110,0
0.79015,0.00000,101,0
0.79015,0.00000,109,0
0.79014,0.00000,102,0
0.79008,0.00000,108,0
0.79017,0.00000,101,0
0.79012,0.00000,111,0
0.79010,0.00000,106,0
0.79010,0.00000,103,0
0.79010,0.00000,106,0
0.79010,0.00000,112,0
0.79010,0.00000,101,0
0.79010,0.00000,107,0
0.79018,0.00000,103,0
0.79011,0.00000,110,0
0.79011,0.00000,102,0
0.79011,0.00000,108,0
0.79008,0.00000,107,0
0.79011,0.00000,101,0
0.79012,0.00000,112,0
0.79012,0.00000,105,0
0.79012,0.00000,100,0
0.79012,0.00000,108,0
0.79012,0.00000,107,0
0.79011,0.00000,111,0
0.78544,0.00000,0,0
0.78545,0.00000,0,0
0.78546,0.00000,0,0
0.78547,0.00000,0,0
0.78548,0.00000,110,0
0.78549,0.00000,0,0
0.78550,0.00000,0,0
0.78551,0.00000,0,0
0.78551,0.00000,110,0
0.78551,0.00000,10,0
0.78552,0.00000,112,0
